Timestamp,Electricity_Consumed,Temperature,Humidity,Wind_Speed,Avg_Past_Consumption,Anomaly_Label,Peak_Flag
2024-01-01 00:00:00,0.4577856921685388,0.4695244570873399,0.396368359257516,0.4454405995287692,0.6920572106888903,Normal,0
2024-01-01 00:30:00,0.3519559498048026,0.465544774647693,0.4511844131507186,0.4587292864514259,0.5398737357685197,Normal,0
2024-01-01 01:00:00,0.4829480896834488,0.2854149899096556,0.4082889696883288,0.4703604126532033,0.6147239609016935,Normal,0
2024-01-01 01:30:00,0.6288383094013377,0.4820950872260694,0.5123083968413018,0.5762413871285659,0.7570443519489565,Normal,0
2024-01-01 02:00:00,0.3359744375461106,0.6247409477827948,0.672020667986486,0.373003790710542,0.6739809494299462,Normal,0
2024-01-01 02:30:00,0.3359771738418032,0.3553893805248106,0.3827674233473963,0.3611112631214694,0.6186066593509736,Normal,0
2024-01-01 03:00:00,0.6382021359178986,0.6671022786402212,0.6431635389634667,0.6110035112450067,0.7032251286145852,Normal,0
2024-01-01 03:30:00,0.5029057881921515,0.5918541832121293,0.3812052319319284,0.4071437878954785,0.7180498459460256,Normal,0
2024-01-01 04:00:00,0.2967542690108413,0.4278582829443013,0.3715123461699398,0.3111214145652017,0.6637031862059055,Normal,0
2024-01-01 04:30:00,0.4654266739309941,0.507400285103508,0.6163832966938054,0.4044462521445039,0.668736139419124,Normal,0
2024-01-01 05:00:00,0.2977637178645896,0.7408917766889805,0.6315705871550474,0.4230507700313165,0.6227137272516767,Normal,0
2024-01-01 05:30:00,0.2973783744049572,0.6248374029907721,0.6212058947803161,0.6491949249897804,0.6070171850669099,Normal,0
2024-01-01 06:00:00,0.4153270452610057,0.5275726250527567,0.3027092140111161,0.5735978317184226,0.587569333663128,Normal,0
2024-01-01 06:30:00,0.0561199592237003,0.4944962718663833,0.4276041705513646,0.6003143435209295,0.4228552056042471,Normal,0
2024-01-01 07:00:00,0.0875136945811612,0.5366749294424203,0.6170290429484833,0.5610187328672708,0.351397752526936,Normal,0
2024-01-01 07:30:00,0.2812854117931712,0.4577141635631019,0.502186225943571,0.5761672712355047,0.3356683701960745,Normal,0
2024-01-01 08:00:00,0.2061948132775961,0.2439323110408615,0.3382893349355171,0.3800982024027808,0.211422814869135,Normal,0
2024-01-01 08:30:00,0.4273745554325456,0.8004581401351554,0.5634363893500474,0.4388208158967799,0.1896999887341737,Normal,0
2024-01-01 09:00:00,0.2236626540797981,0.5472387621580745,0.3910318049007188,0.3438874591873976,0.1686787980947466,Normal,0
2024-01-01 09:30:00,0.1396160497774514,0.5798259886274272,0.7598077547424569,0.4373948747031249,0.0749754745446533,Abnormal,0
2024-01-01 10:00:00,0.6192747948202592,0.5186225071436685,0.7231138362486436,0.5447186536570369,0.1674422458391291,Abnormal,0
2024-01-01 10:30:00,0.3373706165855774,0.4277397183550394,0.5848604044146706,0.4787928698618097,0.178944037772035,Normal,0
2024-01-01 11:00:00,0.3862547007813206,0.5014424096289476,0.6960971503479358,0.6199845489546189,0.1705828147204016,Normal,0
2024-01-01 11:30:00,0.1375419689644239,0.3117519132177642,0.5056030155928668,0.3257120391346944,0.1939998317150295,Normal,0
2024-01-01 12:00:00,0.2842695459124695,0.8319833353719326,0.6085712303576893,0.5226602850132979,0.2505869281167205,Normal,0
2024-01-01 12:30:00,0.3934870982849776,0.3607198989689663,0.7132495890711088,0.3128888698045776,0.2828561979096329,Normal,0
2024-01-01 13:00:00,0.1831677370962828,0.3879019328988726,0.5321600893593184,0.4739452888436899,0.2762335975096734,Normal,0
2024-01-01 13:30:00,0.4376163363909453,0.4673101886805368,0.458578397807652,0.5514643442911628,0.2791791396244139,Normal,0
2024-01-01 14:00:00,0.2748935516801992,0.6992561411650795,0.2455668603501614,0.436913253234203,0.2939131753425057,Normal,0
2024-01-01 14:30:00,0.3263843750344538,0.5283409775459348,0.4838637103672257,0.5287653177230948,0.3476278534808665,Normal,0
2024-01-01 15:00:00,0.2747155646284339,0.3605019821309313,0.6170929114508883,0.3475084926649122,0.2485324200132941,Normal,0
2024-01-01 15:30:00,0.6837130307514896,0.6947285204377776,0.6350531480859927,0.2630551237073059,0.3481406982209889,Normal,0
2024-01-01 16:00:00,0.3727504625436777,0.6244955655147016,0.5702035577120343,0.5294734992389433,0.3442568715097918,Normal,0
2024-01-01 16:30:00,0.1987148451740166,0.5986528732862432,0.4165308760706522,0.671874838980069,0.3618502260139589,Normal,0
2024-01-01 17:00:00,0.5120908186838649,0.622446786489016,0.2055639170517975,0.3431520915586162,0.4273717555514109,Normal,0
2024-01-01 17:30:00,0.1715260583381629,0.8477219254348038,0.4233034629675803,0.6092728853692204,0.3635356323565764,Normal,0
2024-01-01 18:00:00,0.4098105991674593,0.8196378810150041,0.4513540940630684,0.4678564751593927,0.4287182502965188,Normal,1
2024-01-01 18:30:00,0.048388312686704,0.4342352893366141,0.4500925598895748,0.3024048984071702,0.3167760460339166,Normal,1
2024-01-01 19:00:00,0.1536356585169282,0.7443224065006648,0.5869853148074664,0.3269009946781318,0.2819022059754474,Normal,1
2024-01-01 19:30:00,0.4078102059781873,0.5778157672034542,0.7878997314331746,0.4645406849273589,0.3053203219502662,Normal,1
2024-01-01 20:00:00,0.4980777633325685,0.5933734830517112,0.5142352356944326,0.4141239013969509,0.3695594192123932,Normal,1
2024-01-01 20:30:00,0.4035613801983284,0.2992877617232035,0.4642298698124155,0.3051376265447721,0.2889876428221176,Normal,1
2024-01-01 21:00:00,0.3557252862686266,0.5035277358698927,0.4579854596535922,0.2594141363404099,0.2840911922992313,Normal,1
2024-01-01 21:30:00,0.3248160507351185,0.417311314099503,0.5143609710720523,0.3610665941490798,0.3203579717986629,Normal,1
2024-01-01 22:00:00,0.1285796682720954,0.6375209655724376,0.3743536249942128,0.4858981437760501,0.2100599435945029,Normal,0
2024-01-01 22:30:00,0.2550259652675486,0.6701349545431549,0.5137457584078902,0.4618791009138857,0.2340745650198608,Normal,0
2024-01-01 23:00:00,0.2982268715067021,0.2479936860231962,0.56233335249366,0.4025137833651768,0.2019830205434165,Normal,0
2024-01-01 23:30:00,0.5511870377031526,0.5234367191007011,0.5268970027150777,0.4868672788168449,0.3465882240514135,Normal,0
2024-01-02 00:00:00,0.432269714928077,0.6769498653757929,0.5633223462448675,0.5874183663124215,0.4267235394905584,Normal,0
2024-01-02 00:30:00,0.081159974106211,0.5013411567434097,0.5598254895912065,0.5099301122804945,0.3327787442760592,Normal,0
2024-01-02 01:00:00,0.4290139948991325,0.6242356187433727,0.2356800461672135,0.448093668007645,0.3129159646140396,Normal,0
2024-01-02 01:30:00,0.3108196199306139,0.5735209388450229,0.5896767439304076,0.573987227678261,0.2862433808345876,Normal,0
2024-01-02 02:00:00,0.2621796666156735,0.5722453174913115,0.3974676165550432,0.3474943401899077,0.2593396066319893,Normal,0
2024-01-02 02:30:00,0.4769460481401446,0.4899828366882788,0.3350346724730318,0.4356635353715199,0.3030922816884052,Normal,0
2024-01-02 03:00:00,0.5468332537493252,0.3631263005683615,0.3337689397899149,0.4385225983572494,0.423382254269194,Normal,0
2024-01-02 03:30:00,0.5302133531860331,0.3758822859575769,0.5597952156266954,0.3142504676045768,0.5025263058605831,Normal,0
2024-01-02 04:00:00,0.2351304127962269,0.621590346191197,0.463371151755572,0.4122749482334396,0.4843797279189552,Normal,0
2024-01-02 04:30:00,0.3234646040247976,0.5290051774860163,0.2488960114836023,0.213715348408944,0.4188866245617069,Normal,0
2024-01-02 05:00:00,0.430210571900594,0.5078052251525021,0.5663344577268528,0.6920498289692649,0.4182944138385565,Normal,0
2024-01-02 05:30:00,0.5375908545203932,0.4695069624783051,0.2845137680253356,0.3501860350585505,0.5495641984774651,Normal,0
2024-01-02 06:00:00,0.295137627025785,0.4854368969468554,0.5166295602782116,0.652932139884241,0.5110612778095502,Normal,0
2024-01-02 06:30:00,0.3440568372226972,0.6668914665948062,0.5311313926377157,0.467215970212364,0.5206203206858107,Normal,0
2024-01-02 07:00:00,0.190610837665662,0.4814034250120697,0.626227159717208,0.5304134005836398,0.5000370841734134,Normal,0
2024-01-02 07:30:00,0.1756322293198882,0.346420314713414,0.7579207561986538,0.404005981729211,0.4133790559756498,Normal,0
2024-01-02 08:00:00,0.510420970399033,0.6261933746015219,0.2955258805485888,0.4875921935755339,0.4029068622685405,Normal,0
2024-01-02 08:30:00,0.6010400047618039,0.4988989893440629,0.4883695104432129,0.5406858405142694,0.4232766481397543,Normal,0
2024-01-02 09:00:00,0.3629983130699444,0.5306072282680838,0.4554704316204847,0.5423729429793859,0.4600515300581924,Normal,0
2024-01-02 09:30:00,0.5422554829820041,0.7421340170585323,0.5598257947738954,0.5555960861808856,0.5229759131227385,Normal,0
2024-01-02 10:00:00,0.4352726708412724,0.5236345739581575,0.5277762321253643,0.4184583448115001,0.5244317756996979,Normal,0
2024-01-02 10:30:00,0.2674800408991459,0.5652028599120962,0.4442703339766109,0.4050185384788781,0.4467477498061694,Normal,0
2024-01-02 11:00:00,0.435232600918069,0.3681799861395501,0.4312853856040701,0.2713946342357173,0.4870391451542351,Normal,0
2024-01-02 11:30:00,0.6313394277443282,0.4969137679860388,0.3320055411997372,0.5254172608293767,0.5696617839951073,Normal,0
2024-01-02 12:00:00,0.3690289934816748,0.6081934373508506,0.6412590735053301,0.5924993088870842,0.6209749485828893,Normal,0
2024-01-02 12:30:00,0.6357739426356678,0.3176596219482697,0.5635666331345228,0.656515331453825,0.7533119709060265,Normal,0
2024-01-02 13:00:00,0.0,0.5533476484404655,0.6309580239106507,0.4992583700691553,0.6065146052267743,Abnormal,0
2024-01-02 13:30:00,0.511983750729204,0.5399202017775361,0.4504647892368899,0.3706928846067647,0.5809019751676532,Normal,0
2024-01-02 14:00:00,0.3895078447063619,0.5319346991407727,0.3995514432411006,0.2590474064637169,0.5885261317664203,Normal,0
2024-01-02 14:30:00,0.3251654415890221,0.6655826087603216,0.3376100451256565,0.5876151176978576,0.5260909105669938,Normal,0
2024-01-02 15:00:00,0.390293462755917,0.5712761488284857,0.5488283347351288,0.2471487915723577,0.5131548643616288,Normal,0
2024-01-02 15:30:00,0.0437385142331845,0.7247540019594735,0.3432712841735475,0.4217849319094755,0.4488066721587489,Normal,0
2024-01-02 16:00:00,0.338388018693748,0.3930521708042505,0.767764004796524,0.4357370420097329,0.4209541144166093,Normal,0
2024-01-02 16:30:00,0.4345187619186244,0.5446351859655602,0.303907662040318,0.4543145047880573,0.3643483773289224,Normal,0
2024-01-02 17:00:00,0.6213156741235861,0.5377294504017704,0.5362987447418572,0.4669422113797911,0.4369061722902903,Normal,0
2024-01-02 17:30:00,0.2886216302877255,0.3828977816679878,0.7263489422095815,0.4792204733455776,0.3370649668980059,Normal,0
2024-01-02 18:00:00,0.2402510661844687,0.6547305145316402,0.5841244686719205,0.1728773384701627,0.4061613121949865,Normal,1
2024-01-02 18:30:00,0.291373826069244,0.8383695787290684,0.5218984865601337,0.4644052558631719,0.3427137705364556,Normal,1
2024-01-02 19:00:00,0.5275670196170125,0.5241115925615275,0.3537510676675141,0.195166174037969,0.3824196689224306,Normal,1
2024-01-02 19:30:00,0.4297918516099475,0.5941686662457025,0.2930138827755363,0.550490750767334,0.4125102848302016,Normal,1
